file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	6110416	6111232	13523	1407799909	1382613259	1424345516	6747582850	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-09A_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	4038016	4038656	8963	1407799908	1382613258	1424345515	6747582847	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-05_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7549792	7553024	16851	1407799909	1382613260	1424345516	6747582853	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-12_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	5527632	5529600	12387	1407799909	1382613262	1424345517	6747582857	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-16_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	3847104	3850240	8595	1407799908	1382613257	1424345515	6747582846	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-03_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	9564968	9568256	21299	1407799908	1382613255	1424345514	6747582841	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-33_clp160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	7283520	7290880	16339	1407799909	1382613260	1424345516	6747582852	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-11_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	6615320	6619136	15027	1407799908	1382613254	1424345514	6747582972	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-18_clp160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	4113376	4120576	9123	1407799909	1382613258	1424345516	6747582848	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-06_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	3661216	3661824	8227	1407799908	1382613257	1424345515	6747582845	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/CBP1589-02_mig160001NEW.vt
ifs.eu.ams.backup.apps.3rdparty_test	33204	45632	45632	9076376	9076736	20339	1407799908	1382613255	1424345514	6747582973	./ams_home_dir_consolidation/noesi0/aberdeen/noesi0/221/C86-82-22_clp160001UPGRADE.vt
ifs.eu.ams.backup.apps.3rdparty_test	33279	45632	45632	1628536832	1628536832	3988691	1703333666	1368600127	1466628961	6724772054	./ams_home_dir_consolidation/noesi0/assen/noesi0/ol_020513_formation_pressure.segy
ifs.eu.ams.backup.apps.3rdparty_test	33277	829	829	34932	40960	243	1703314148	1422653229	1506698050	18236905701	./NAM_upgrade/RETIRED_OW_VERSIONS_2017-09-29_EPEDOWNP/Linux_RHEL5/R5000.10.2/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty_test	33279	47472	47472	785148408	785154048	1728867	1710799404	1710762970	1710799639	57061915345	./TT/DSD_10ep5/Seis_Velo_in_Depth/SeisVelocity_in_Depth.sgy
